拖柜时间,工厂实际完工时间,合同号,Invoice No:,出运单号,货代,客户名称,组织所属公司,客户的国别,装运港,目的港,SKU,英文名,产品图片,产品数量,工厂,合同状态,业务组,入库商家,四字机构,ETD,ETA PORT,海外仓,柜号,创建日期,业务类型,入库时间,箱数,出口收汇USD,单件净重,单件毛重,单件体积,总体积,PC,/CTN,一件多箱,PO#01,PO#02,数据来源,销售单价,采购单价,销售币别,采购币别,流程状态,订舱号,采购-USD汇率,实际装柜时间,设计佣金率,设计佣金（美元）,付佣(美元),扣佣(美元),工厂采购币别,工厂采购总额,单据状态,合同执行说明,客户货号,交单时间,包装尺寸长宽高,69码,四字码,结算类型,成本USD,平台佣金费,国内费用合计USD,国外费用合计USD,代理出运单号,代理机构,代理公司,预估国内汇总(美元),预估其他国外(美元),平台佣金(美元),财税服务费(美元),工厂采购总额(美元),物料分类英文名,开票状态,出口发票号,产品经理佣金(美元),产品经理,产品经理组织,设计佣金应收公司,产品经理佣金应收公司,销售-人民币汇率,预计国内运杂费(人民币),预计国内其他费用(人民币),设计佣金应发奖励,实际应付设计佣金,产品经理佣金应发奖励,同集群豁免产品经理佣金,实际应付产品经理佣金
2023-06-09,,R23GX-ZY00053,R23GX-ZY00053F01,S23GX-ZY00023,,39F INC.,广东广新家具有限公司,Canada,天津,美国,400017061.0,SMEG BAR COGNAC PU BLACK GOLD LEG,,20,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-06-14,2023-07-31,US-Castle Gate,MRSU4496533,2023-06-09,电商,2023-08-10,10,404.4,12.5,14.65,0.161,1.61,2,1,否,WHS-44345-32091626,,中国仓WMS,20.22,19.14,USD,USD,排产中,,1.0,,0.03,12.13,0.0,0.0,RMB,2700.0,审核装柜,,,,65*42*54cm;,6935653178452.0,5628,人民币出厂含税结算,,3.24,141.8,0.0,,,,42.14,0.0,3.24,0.0,382.86,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,1000.0,0.0,,,,,
2023-06-09,,R23GX-ZY00053,R23GX-ZY00053F01,S23GX-ZY00023,,39F INC.,广东广新家具有限公司,Canada,天津,美国,400017062.0,SMEG BAR BLACK PU BLACK GOLD LEG,,6,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-06-14,2023-07-31,US-Castle Gate,MRSU4496533,2023-06-09,电商,2023-08-10,3,116.34,12.5,14.65,0.161,0.483,2,1,否,WHS-44345-32091626,,中国仓WMS,19.39,18.29,USD,USD,排产中,,1.0,,0.03,3.49,0.0,0.0,RMB,774.0,审核装柜,,,,65*42*54cm;,6935653178469.0,5629,人民币出厂含税结算,,0.93,141.8,0.0,,,,12.65,0.0,0.93,0.0,109.75,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,1000.0,0.0,,,,,
2023-06-09,,R23GX-ZY00053,R23GX-ZY00053F01,S23GX-ZY00023,,39F INC.,广东广新家具有限公司,Canada,天津,美国,600016979.0,SMEG BLACK VELVET,,10,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-06-14,2023-07-31,US-Castle Gate,MRSU4496533,2023-06-09,电商,2023-08-10,5,149.6,10.0,12.3,0.139,0.695,2,1,否,WHS-44345-32091626,,中国仓WMS,14.96,13.97,USD,USD,排产中,,1.0,,0.03,4.49,0.0,0.0,RMB,985.0,审核装柜,,,,56*48*51.5cm;,6935653177813.0,5559,人民币出厂含税结算,,1.2,141.8,0.0,,,,18.19,0.0,1.2,0.0,139.67,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,1000.0,0.0,,,,,
2023-06-07,,R23GX-ZY00053,R23GX-ZY00053F01,S23GX-ZY00022,,39F INC.,广东广新家具有限公司,Canada,天津,美国,600006779.0,KAROMI,,4,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-06-12,2023-07-11,US-Castle Gate,PONU7986575,2023-06-07,电商,2023-07-25,2,62.6,10.6,11.75,0.103,0.206,2,1,否,WHS-44345-32091626,,中国仓WMS,15.65,15.03,USD,USD,排产中,,1.0,,0.02,1.25,0.0,0.0,RMB,424.0,审核装柜,,,2023-06-12,95*46*26cm;,6935653133963.0,0802,人民币出厂含税结算,,0.5,155.98,0.0,,,,4.94,0.0,0.5,0.0,60.12,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,1000.0,100.0,,,,,
2023-06-07,,R23GX-ZY00053,R23GX-ZY00053F01,S23GX-ZY00022,,39F INC.,广东广新家具有限公司,Canada,天津,美国,600010057.0,PUZZLE DARK GREY,,4,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-06-12,2023-07-11,US-Castle Gate,PONU7986575,2023-06-07,电商,2023-07-25,2,63.16,10.08,12.08,0.196,0.392,2,1,否,WHS-44345-32091626,,中国仓WMS,15.79,14.25,USD,USD,排产中,,1.0,,0.03,1.89,0.0,0.0,RMB,402.0,审核装柜,,,2023-06-12,70*51*55cm;,6935653132881.0,0689,人民币出厂含税结算,,0.51,155.98,0.0,,,,9.41,0.0,0.51,0.0,57.0,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,1000.0,100.0,,,,,
2023-06-07,,R23GX-ZY00053,R23GX-ZY00053F01,S23GX-ZY00022,,39F INC.,广东广新家具有限公司,Canada,天津,美国,400012819.0,INDEPENDENCE BAR BOUTON VINTAGE A,,4,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-06-12,2023-07-11,US-Castle Gate,PONU7986575,2023-06-07,电商,2023-07-25,2,75.6,13.0,15.0,0.125,0.25,2,1,否,WHS-44345-32091626,,中国仓WMS,18.9,18.15,USD,USD,排产中,,1.0,,0.03,2.27,0.0,0.0,RMB,512.0,审核装柜,,,2023-06-12,102*48*25.5cm;,6935653147373.0,2073,人民币出厂含税结算,,0.6,155.98,0.0,,,,6.01,0.0,0.6,0.0,72.6,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,1000.0,100.0,,,,,
2023-06-07,,R23GX-ZY00053,R23GX-ZY00053F01,S23GX-ZY00022,,39F INC.,广东广新家具有限公司,Canada,天津,美国,2207260000061.0,ALDRIDGE BAR 30 GREY VELVET BLACK LEG,,10,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-06-12,2023-07-11,US-Castle Gate,PONU7986575,2023-06-07,电商,2023-07-25,5,194.6,13.8,16.9,0.24,1.2,2,1,否,WHS-44345-32091626,,中国仓WMS,19.46,17.65,USD,USD,排产中,,1.0,,0.02,3.89,0.0,0.0,RMB,1245.0,审核装柜,,,2023-06-12,90*44.5*65cm;,6935653305278.0,0155,人民币出厂含税结算,,1.56,155.98,0.0,,,,28.79,0.0,1.56,0.0,176.54,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,1000.0,100.0,,,,,
2023-06-07,,R23GX-ZY00053,R23GX-ZY00053F01,S23GX-ZY00022,,39F INC.,广东广新家具有限公司,Canada,天津,美国,600010056.0,KAROMI PU BLACK,,14,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-06-12,2023-07-11,US-Castle Gate,PONU7986575,2023-06-07,电商,2023-07-25,7,221.06,6.0,7.0,0.103,0.721,2,1,否,WHS-44345-32091626,,中国仓WMS,15.79,15.17,USD,USD,排产中,,1.0,,0.02,4.42,0.0,0.0,RMB,1498.0,审核装柜,,,2023-06-12,95*46*26cm;,6935653132928.0,0693,人民币出厂含税结算,,1.77,155.98,0.0,,,,17.3,0.0,1.77,0.0,212.42,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,1000.0,100.0,,,,,
2023-06-07,,R23GX-ZY00053,R23GX-ZY00053F01,S23GX-ZY00022,,39F INC.,广东广新家具有限公司,Canada,天津,美国,400017061.0,SMEG BAR COGNAC PU BLACK GOLD LEG,,20,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-06-12,2023-07-11,US-Castle Gate,PONU7986575,2023-06-07,电商,2023-07-25,10,404.4,12.5,14.65,0.161,1.61,2,1,否,WHS-44345-32091626,,中国仓WMS,20.22,19.14,USD,USD,排产中,,1.0,,0.03,12.13,0.0,0.0,RMB,2700.0,审核装柜,,,2023-06-12,65*42*54cm;,6935653178452.0,5628,人民币出厂含税结算,,3.24,155.98,0.0,,,,38.64,0.0,3.24,0.0,382.86,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,1000.0,100.0,,,,,
2023-06-07,,R23GX-ZY00053,R23GX-ZY00053F01,S23GX-ZY00022,,39F INC.,广东广新家具有限公司,Canada,天津,美国,400017062.0,SMEG BAR BLACK PU BLACK GOLD LEG,,16,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-06-12,2023-07-11,US-Castle Gate,PONU7986575,2023-06-07,电商,2023-07-25,8,310.24,12.5,14.65,0.161,1.288,2,1,否,WHS-44345-32091626,,中国仓WMS,19.39,18.29,USD,USD,排产中,,1.0,,0.03,9.31,0.0,0.0,RMB,2064.0,审核装柜,,,2023-06-12,65*42*54cm;,6935653178469.0,5629,人民币出厂含税结算,,2.48,155.98,0.0,,,,30.9,0.0,2.48,0.0,292.68,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,1000.0,100.0,,,,,
2023-06-07,,R23GX-ZY00053,R23GX-ZY00053F01,S23GX-ZY00022,,39F INC.,广东广新家具有限公司,Canada,天津,美国,600016979.0,SMEG BLACK VELVET,,12,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-06-12,2023-07-11,US-Castle Gate,PONU7986575,2023-06-07,电商,2023-07-25,6,179.52,10.0,12.3,0.139,0.834,2,1,否,WHS-44345-32091626,,中国仓WMS,14.96,13.97,USD,USD,排产中,,1.0,,0.03,5.39,0.0,0.0,RMB,1182.0,审核装柜,,,2023-06-12,56*48*51.5cm;,6935653177813.0,5559,人民币出厂含税结算,,1.44,155.98,0.0,,,,20.01,0.0,1.44,0.0,167.61,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,1000.0,100.0,,,,,
2023-06-16,,R23GX-A500002,R23GX-A500002F01,R23GX-A500002S001,,NITRO SPA,广东广新家具有限公司,Chile,厦门,圣安东尼奥,2304140000018.0,MANGO BLACK 6PCS,,1500,漳州市旭海工贸有限公司,审核装柜,早稻田,,晓望梅观GX,2023-06-20,2023-07-20,,SZLU9042118,2023-06-06,传统,,250,5835.0,20.6,22.5,0.115,28.75,6,1,否,,,中国仓WMS,3.89,3.8,USD,USD,排产中,,1.0,,0.02,116.7,0.0,0.0,RMB,40200.0,审核装柜,,,2023-07-03,89*28*46cm;,6935653388448.0,,人民币出厂含税结算,,46.68,652.28,0.0,,,,652.28,0.0,46.68,11.67,5700.36,Folding Chair,YES,20230627000068.0,58.35,麦振煌,七录斋,广州天泽鸿渐设计有限公司,广州天泽鸿渐设计有限公司,1.0,4600.0,0.0,,,,,
2023-07-04,,R23GX-ZY00052,R23GX-ZY00052F01,S23GX-ZY00021,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,2207260000043.0,HASEEB COUNTER 26 DARK GREY TERRY BLACK LEG,,40,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-07-12,2023-09-01,RICHMOND HILL,MSMU6501080,2023-06-05,电商,2023-09-05,20,657.45,12.4,14.6,0.154,3.08,2,1,否,2023-0602,,中国仓WMS,22.5,15.74,CAD,USD,排产中,,1.0,,0.02,13.15,0.0,0.0,RMB,4440.0,审核装柜,,,2023-07-18,75*36*53cm;,6935653307821.0,0132,人民币出厂含税结算,,5.26,1276.2,0.0,,,,56.92,0.0,5.26,0.0,629.59,Barstool,YES,20230802000050.0,0.0,,,广州天泽鸿渐设计有限公司,,0.7305,7000.0,2000.0,,,,,
2023-07-04,,R23GX-ZY00052,R23GX-ZY00052F01,S23GX-ZY00021,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,2207260000041.0,HASEEB COUNTER 26 NAVY BLUE TERRY BLACK LEG,,60,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-07-12,2023-09-01,RICHMOND HILL,MSMU6501080,2023-06-05,电商,2023-09-05,30,986.18,12.4,14.6,0.154,4.62,2,1,否,2023-0602,,中国仓WMS,22.5,15.74,CAD,USD,排产中,,1.0,,0.02,19.72,0.0,0.0,RMB,6660.0,审核装柜,,,2023-07-18,75*36*53cm;,6935653302703.0,0366,人民币出厂含税结算,,7.89,1276.2,0.0,,,,85.38,0.0,7.89,0.0,944.39,Barstool,YES,20230802000050.0,0.0,,,广州天泽鸿渐设计有限公司,,0.7305,7000.0,2000.0,,,,,
2023-07-04,,R23GX-ZY00052,R23GX-ZY00052F01,S23GX-ZY00021,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,400016970.0,HASEEB TERRY CREAM BLACK LEG,,20,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-07-12,2023-09-01,RICHMOND HILL,MSMU6501080,2023-06-05,电商,2023-09-05,10,337.34,12.4,14.6,0.162,1.62,2,1,否,2023-0602,,中国仓WMS,23.09,16.02,CAD,USD,排产中,,1.0,,0.02,6.75,0.0,0.0,RMB,2260.0,审核装柜,,,2023-07-18,75*36*53cm;,6935653177707.0,5546,人民币出厂含税结算,,2.7,1276.2,0.0,,,,29.86,0.0,2.7,0.0,320.47,Barstool,YES,20230802000050.0,0.0,,,广州天泽鸿渐设计有限公司,,0.7305,7000.0,2000.0,,,,,
2023-07-04,,R23GX-ZY00052,R23GX-ZY00052F01,S23GX-ZY00021,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,400006971.0,INDEPENDENCE BAR BOUTON,,30,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-07-12,2023-09-01,RICHMOND HILL,MSMU6501080,2023-06-05,电商,2023-09-05,15,495.5,13.0,15.0,0.125,1.875,2,1,否,2023-0602,,中国仓WMS,22.61,16.02,CAD,USD,排产中,,1.0,,0.03,14.86,0.0,0.0,RMB,3390.0,审核装柜,,,2023-07-18,102*48*25.5cm;,6935653132942.0,0695,人民币出厂含税结算,,3.96,1276.2,0.0,,,,34.59,0.0,3.96,0.0,480.7,Barstool,YES,20230802000050.0,0.0,,,广州天泽鸿渐设计有限公司,,0.7305,7000.0,2000.0,,,,,
2023-07-04,,R23GX-ZY00052,R23GX-ZY00052F01,S23GX-ZY00021,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,400010055.0,INDEPENDENCE BOUTONBAR PU BLACK,,20,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-07-12,2023-09-01,RICHMOND HILL,MSMU6501080,2023-06-05,电商,2023-09-05,10,335.45,11.2,13.2,0.166,1.66,2,1,否,2023-0602,,中国仓WMS,22.96,16.28,CAD,USD,排产中,,1.0,,0.02,6.71,0.0,0.0,RMB,2296.0,审核装柜,,,2023-07-18,102*48*25.5cm;,6935653132935.0,0694,人民币出厂含税结算,,2.68,1276.2,0.0,,,,30.63,0.0,2.68,0.0,325.57,Barstool,YES,20230802000050.0,0.0,,,广州天泽鸿渐设计有限公司,,0.7305,7000.0,2000.0,,,,,
2023-07-04,,R23GX-ZY00052,R23GX-ZY00052F01,S23GX-ZY00021,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,400012819.0,INDEPENDENCE BAR BOUTON VINTAGE A,,30,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-07-12,2023-09-01,RICHMOND HILL,MSMU6501080,2023-06-05,电商,2023-09-05,15,556.42,13.0,15.0,0.125,1.875,2,1,否,2023-0602,,中国仓WMS,25.39,18.15,CAD,USD,排产中,,1.0,,0.02,11.13,0.0,0.0,RMB,3840.0,审核装柜,,,2023-07-18,102*48*25.5cm;,6935653147373.0,2073,人民币出厂含税结算,,4.45,1276.2,0.0,,,,34.59,0.0,4.45,0.0,544.51,Barstool,YES,20230802000050.0,0.0,,,广州天泽鸿渐设计有限公司,,0.7305,7000.0,2000.0,,,,,
2023-07-04,,R23GX-ZY00052,R23GX-ZY00052F01,S23GX-ZY00021,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,600010056.0,KAROMI PU BLACK,,30,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-07-12,2023-09-01,RICHMOND HILL,MSMU6501080,2023-06-05,电商,2023-09-05,15,464.82,6.0,7.0,0.103,1.545,2,1,否,2023-0602,,中国仓WMS,21.21,15.17,CAD,USD,排产中,,1.0,,0.02,9.3,0.0,0.0,RMB,3210.0,审核装柜,,,2023-07-18,95*46*26cm;,6935653132928.0,0693,人民币出厂含税结算,,3.72,1276.2,0.0,,,,28.59,0.0,3.72,0.0,455.18,Dining Chair,YES,20230802000050.0,0.0,,,广州天泽鸿渐设计有限公司,,0.7305,7000.0,2000.0,,,,,
2023-07-04,,R23GX-ZY00052,R23GX-ZY00052F01,S23GX-ZY00021,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,600012821.0,KAROMI VINTAGE A,,30,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-07-12,2023-09-01,RICHMOND HILL,MSMU6501080,2023-06-05,电商,2023-09-05,15,523.77,6.0,7.0,0.103,1.545,2,1,否,2023-0602,,中国仓WMS,23.9,17.23,CAD,USD,排产中,,1.0,,0.02,10.48,0.0,0.0,RMB,3645.0,审核装柜,,,2023-07-18,95*46*26cm;,6935653147397.0,2075,人民币出厂含税结算,,4.19,1276.2,0.0,,,,28.59,0.0,4.19,0.0,516.86,Dining Chair,YES,20230802000050.0,0.0,,,广州天泽鸿渐设计有限公司,,0.7305,7000.0,2000.0,,,,,
2023-07-04,,R23GX-ZY00052,R23GX-ZY00052F01,S23GX-ZY00021,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,600010193.0,SCARGILL CORAL,,40,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-07-12,2023-09-01,RICHMOND HILL,MSMU6501080,2023-06-05,电商,2023-09-05,10,442.39,18.8,22.2,0.202,2.02,4,1,否,2023-0602,,中国仓WMS,15.14,10.64,CAD,USD,排产中,,1.0,,0.02,8.85,0.0,0.0,RMB,3000.0,审核装柜,,,2023-07-18,67*50*55cm;,6935653132959.0,0697,人民币出厂含税结算,,3.54,1276.2,0.0,,,,37.27,0.0,3.54,0.0,425.4,Dining Chair,YES,20230802000050.0,0.0,,,广州天泽鸿渐设计有限公司,,0.7305,7000.0,2000.0,,,,,
2023-07-04,,R23GX-ZY00052,R23GX-ZY00052F01,S23GX-ZY00021,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,600010195.0,SCARGILL BEIGE,,260,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-07-12,2023-09-01,RICHMOND HILL,MSMU6501080,2023-06-05,电商,2023-09-05,65,2875.54,18.8,22.2,0.202,13.13,4,1,否,2023-0602,,中国仓WMS,15.14,10.64,CAD,USD,排产中,,1.0,,0.02,57.51,0.0,0.0,RMB,19500.0,审核装柜,,,2023-07-18,67*50*55cm;,6935653132973.0,0699,人民币出厂含税结算,,23.0,1276.2,0.0,,,,242.48,0.0,23.0,0.0,2765.1,Dining Chair,YES,20230802000050.0,0.0,,,广州天泽鸿渐设计有限公司,,0.7305,7000.0,2000.0,,,,,
2023-07-04,,R23GX-ZY00052,R23GX-ZY00052F01,S23GX-ZY00021,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,600010196.0,SCARGILL MINT,,40,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-07-12,2023-09-01,RICHMOND HILL,MSMU6501080,2023-06-05,电商,2023-09-05,10,442.39,18.8,22.2,0.202,2.02,4,1,否,2023-0602,,中国仓WMS,15.14,10.64,CAD,USD,排产中,,1.0,,0.02,8.85,0.0,0.0,RMB,3000.0,审核装柜,,,2023-07-18,67*50*55cm;,6935653132980.0,0700,人民币出厂含税结算,,3.54,1276.2,0.0,,,,37.27,0.0,3.54,0.0,425.4,Dining Chair,YES,20230802000050.0,0.0,,,广州天泽鸿渐设计有限公司,,0.7305,7000.0,2000.0,,,,,
2023-07-04,,R23GX-ZY00052,R23GX-ZY00052F01,S23GX-ZY00021,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,2207260000025.0,SMEG BAR 30 BROWN LEATHAIRE BLACK GOLD LEG,,20,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-07-12,2023-09-01,RICHMOND HILL,MSMU6501080,2023-06-05,电商,2023-09-05,10,419.45,12.5,14.65,0.171,1.71,2,1,否,2023-0602,,中国仓WMS,28.71,20.21,CAD,USD,排产中,,1.0,,0.02,8.39,0.0,0.0,RMB,2850.0,审核装柜,,,2023-07-18,75*43*53cm;,6935653261741.0,5305,人民币出厂含税结算,,3.36,1276.2,0.0,,,,31.52,0.0,3.36,0.0,404.13,Barstool,YES,20230802000050.0,0.0,,,广州天泽鸿渐设计有限公司,,0.7305,7000.0,2000.0,,,,,
2023-07-04,,R23GX-ZY00052,R23GX-ZY00052F01,S23GX-ZY00021,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,2207260000024.0,SMEG BAR 30 CHARCOAL LEATHAIRE BLACK GOLD LEG,,20,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-07-12,2023-09-01,RICHMOND HILL,MSMU6501080,2023-06-05,电商,2023-09-05,10,419.45,12.5,14.65,0.171,1.71,2,1,否,2023-0602,,中国仓WMS,28.71,20.21,CAD,USD,排产中,,1.0,,0.02,8.39,0.0,0.0,RMB,2850.0,审核装柜,,,2023-07-18,75*43*53cm;,6935653307814.0,3888,人民币出厂含税结算,,3.36,1276.2,0.0,,,,31.52,0.0,3.36,0.0,404.13,Barstool,YES,20230802000050.0,0.0,,,广州天泽鸿渐设计有限公司,,0.7305,7000.0,2000.0,,,,,
2023-07-04,,R23GX-ZY00052,R23GX-ZY00052F01,S23GX-ZY00021,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,400017062.0,SMEG BAR BLACK PU BLACK GOLD LEG,,20,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-07-12,2023-09-01,RICHMOND HILL,MSMU6501080,2023-06-05,电商,2023-09-05,10,380.59,12.5,14.65,0.161,1.61,2,1,否,2023-0602,,中国仓WMS,26.05,18.29,CAD,USD,排产中,,1.0,,0.02,7.61,0.0,0.0,RMB,2580.0,审核装柜,,,2023-07-18,65*42*54cm;,6935653178469.0,5629,人民币出厂含税结算,,3.04,1276.2,0.0,,,,29.74,0.0,3.04,0.0,365.84,Barstool,YES,20230802000050.0,0.0,,,广州天泽鸿渐设计有限公司,,0.7305,7000.0,2000.0,,,,,
2023-07-04,,R23GX-ZY00052,R23GX-ZY00052F01,S23GX-ZY00021,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,400017061.0,SMEG BAR COGNAC PU BLACK GOLD LEG,,42,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-07-12,2023-09-01,RICHMOND HILL,MSMU6501080,2023-06-05,电商,2023-09-05,21,833.3,12.5,14.65,0.161,3.381,2,1,否,2023-0602,,中国仓WMS,27.16,19.14,CAD,USD,排产中,,1.0,,0.02,16.67,0.0,0.0,RMB,5670.0,审核装柜,,,2023-07-18,65*42*54cm;,6935653178452.0,5628,人民币出厂含税结算,,6.67,1276.2,0.0,,,,62.41,0.0,6.67,0.0,804.01,Barstool,YES,20230802000050.0,0.0,,,广州天泽鸿渐设计有限公司,,0.7305,7000.0,2000.0,,,,,
2023-07-04,,R23GX-ZY00052,R23GX-ZY00052F01,S23GX-ZY00021,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,600013755.0,SMEG BAR DARK BROWN PU BLACK GOLD LEG,,20,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-07-12,2023-09-01,RICHMOND HILL,MSMU6501080,2023-06-05,电商,2023-09-05,10,405.43,12.5,14.65,0.161,1.61,2,1,否,2023-0602,,中国仓WMS,27.75,19.71,CAD,USD,排产中,,1.0,,0.02,8.11,0.0,0.0,RMB,2780.0,审核装柜,,,2023-07-18,65*42*54cm;,6935653152940.0,2716,人民币出厂含税结算,,3.24,1276.2,0.0,,,,29.74,0.0,3.24,0.0,394.2,Barstool,YES,20230802000050.0,0.0,,,广州天泽鸿渐设计有限公司,,0.7305,7000.0,2000.0,,,,,
2023-07-04,,R23GX-ZY00052,R23GX-ZY00052F01,S23GX-ZY00021,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,400013756.0,SMEG BAR GREY PU BLACK GOLD LEG,,20,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-07-12,2023-09-01,RICHMOND HILL,MSMU6501080,2023-06-05,电商,2023-09-05,10,405.43,12.5,14.65,0.161,1.61,2,1,否,2023-0602,,中国仓WMS,27.75,19.71,CAD,USD,排产中,,1.0,,0.02,8.11,0.0,0.0,RMB,2780.0,审核装柜,,,2023-07-18,65*42*54cm;,6935653152957.0,2717,人民币出厂含税结算,,3.24,1276.2,0.0,,,,29.74,0.0,3.24,0.0,394.2,Barstool,YES,20230802000050.0,0.0,,,广州天泽鸿渐设计有限公司,,0.7305,7000.0,2000.0,,,,,
2023-07-04,,R23GX-ZY00052,R23GX-ZY00052F01,S23GX-ZY00021,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,600016979.0,SMEG BLACK VELVET,,20,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-07-12,2023-09-01,RICHMOND HILL,MSMU6501080,2023-06-05,电商,2023-09-05,10,293.66,10.0,12.3,0.139,1.39,2,1,否,2023-0602,,中国仓WMS,20.1,13.97,CAD,USD,排产中,,1.0,,0.02,5.87,0.0,0.0,RMB,1970.0,审核装柜,,,2023-07-18,56*48*51.5cm;,6935653177813.0,5559,人民币出厂含税结算,,2.35,1276.2,0.0,,,,25.65,0.0,2.35,0.0,279.35,Dining Chair,YES,20230802000050.0,0.0,,,广州天泽鸿渐设计有限公司,,0.7305,7000.0,2000.0,,,,,
2023-07-04,,R23GX-ZY00052,R23GX-ZY00052F01,S23GX-ZY00021,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,2207260000005.0,SMEG DINING TEAL TERRY WALNUT METAL LEG,,30,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-07-12,2023-09-01,RICHMOND HILL,MSMU6501080,2023-06-05,电商,2023-09-05,15,466.57,10.0,12.3,0.138,2.07,2,1,否,2023-0602,,中国仓WMS,21.29,14.89,CAD,USD,排产中,,1.0,,0.02,9.33,0.0,0.0,RMB,3150.0,审核装柜,,,2023-07-18,56*48*51.5cm;,6935653307807.0,0970,人民币出厂含税结算,,3.73,1276.2,0.0,,,,38.29,0.0,3.73,0.0,446.67,Dining Chair,YES,20230802000050.0,0.0,,,广州天泽鸿渐设计有限公司,,0.7305,7000.0,2000.0,,,,,
